https://www.gov.uk/funding-for-postgraduate-study,[(0, 0.48390159442656749), (16, 0.17620233726214277), (4, 0.11595153911165766)]
https://www.gov.uk/government/case-studies/beverley-and-steve-now-our-children-will-be-better-adults,[(2, 0.40570622106916848), (14, 0.16694650432756114), (15, 0.15790899058331256)]
https://www.gov.uk/government/case-studies/business-compact-signatories,[(7, 0.37014561452269223), (13, 0.12947246294717143), (2, 0.11284679208352195)]
https://www.gov.uk/government/case-studies/deborah-my-only-regret-is-that-i-didnt-do-this-10-years-ago,[(2, 0.37735696358405563), (14, 0.31694755059597551), (15, 0.1601684392183774)]
https://www.gov.uk/government/case-studies/foster-care-standards-filling-in-the-workbook,[(15, 0.41425267098417118), (13, 0.16904343675449002), (9, 0.14254300459036726)]
https://www.gov.uk/government/case-studies/getting-more-pupils-playing-sport,[(18, 0.55521741838575078), (17, 0.13616205861070826), (2, 0.094595662112509971)]
https://www.gov.uk/government/case-studies/how-free-childcare-is-benefiting-families,[(8, 0.48363894197162161), (2, 0.26326288258903668), (14, 0.1123528784732943)]
https://www.gov.uk/government/case-studies/identifying-bullying-in-schools,[(2, 0.29246456069921867), (12, 0.26563955372343784), (14, 0.14074429948109354)]
https://www.gov.uk/government/case-studies/managing-bullying-in-schools,[(17, 0.35962974794066355), (2, 0.24858412354771039), (18, 0.20052642211368474)]
https://www.gov.uk/government/case-studies/non-completion-of-tsd-standards-workbook-case-study,[(15, 0.40455951505803528), (3, 0.16516179204874976), (13, 0.14630486363309325)]
https://www.gov.uk/government/case-studies/raising-teaching-standards-in-school-sport,[(17, 0.37895844858181738), (16, 0.2619478800334632), (18, 0.17100236265861998)]
https://www.gov.uk/government/case-studies/school-detention-managing-poor-behaviour,[(17, 0.81728989418088616), (18, 0.11041767157782327), (14, 0.043505937945129761)]
https://www.gov.uk/government/case-studies/school-experience-programme-richard-challoner-school-surrey,[(16, 0.98661971809897442)]
https://www.gov.uk/government/case-studies/skills-for-life-learning-centre,[(5, 0.3071357547155526), (2, 0.20985200077435084), (7, 0.19503339095150318)]
https://www.gov.uk/government/case-studies/sle-initial-teacher-training,[(17, 0.66513017347455172), (16, 0.10652514677654824), (14, 0.095522171171052439)]
https://www.gov.uk/government/case-studies/spokes,[(2, 0.40538022904942417), (7, 0.32006414141480699), (16, 0.16255319273590865)]
https://www.gov.uk/government/case-studies/staff-leading-by-example-encouraging-good-behaviour,[(17, 0.55276362529344114), (18, 0.082944301456637101), (1, 0.077003439075450389)]
https://www.gov.uk/government/case-studies/supporting-pupils-managing-poor-behaviour,[(17, 0.4087062241779118), (18, 0.22973739662307224), (12, 0.16419847516455727)]
https://www.gov.uk/government/case-studies/talking-about-and-responding-to-school-cyberbullying,[(17, 0.39401639949569267), (14, 0.27611357835852157), (18, 0.14679008875202329)]
https://www.gov.uk/government/case-studies/ten-green-bottles-works-with-the-local-community-to-recycle-glass-in-powys,[(2, 0.37392237296176445), (16, 0.16796919227091966), (7, 0.1675658757840143)]
https://www.gov.uk/government/case-studies/the-role-of-senior-leaders-encouraging-good-behaviour,[(17, 0.66097720265608029), (18, 0.16305309305604496), (3, 0.062964630695569276)]
https://www.gov.uk/government/case-studies/using-isolation-rooms-managing-poor-behaviour,[(17, 0.55903543901514119), (6, 0.13233899515143566), (18, 0.0816965781948958)]
https://www.gov.uk/government/case-studies/using-rewards-encouraging-good-behaviour,[(17, 0.37630376345295163), (5, 0.1803074121300178), (18, 0.14302566739995895)]
https://www.gov.uk/government/case-studies/whole-school-approach-managing-poor-behaviour,[(17, 0.46801583194240576), (18, 0.23059777354341612), (2, 0.1082068471513834)]
https://www.gov.uk/government/case-studies/working-with-a-team-of-sles,[(17, 0.66513040824908554), (16, 0.1065229186525338), (14, 0.095521896753345201)]
https://www.gov.uk/government/case-studies/working-with-external-groups-managing-poor-behaviour,[(17, 0.30653505742004461), (18, 0.24586479223485128), (12, 0.12155649327827396)]
https://www.gov.uk/government/collections/2011-skills-for-life-survey,[(7, 0.81819676417803333), (11, 0.089433490034183022), (1, 0.067369745423395397)]
https://www.gov.uk/government/collections/2016-assessment-and-reporting-arrangements,[(6, 0.32713298633403981), (8, 0.22772884120957093), (18, 0.18008695959109935)]
https://www.gov.uk/government/collections/24-advanced-learning-loans-monthly-briefing,[(11, 0.4980857566205209), (7, 0.24214943763980959), (0, 0.14070875940126942)]
https://www.gov.uk/government/collections/academies-funding-payments-and-compliance,[(4, 0.63491986071127937), (12, 0.27003991826635249), (3, 0.071373120253313799)]
https://www.gov.uk/government/collections/academy-sponsorship,[(12, 0.84634821880338229), (4, 0.13222320950516345)]
https://www.gov.uk/government/collections/adoption-overseas,[(14, 0.57376796838933086), (3, 0.23934930920478154), (15, 0.17638889510038225)]
https://www.gov.uk/government/collections/adult-skills-international-survey,[(7, 0.5984056437451607), (5, 0.18172268067538425), (19, 0.091990605418650673)]
https://www.gov.uk/government/collections/agriculture-horticulture-and-animal-care-apprenticeships,[(13, 0.65904569383452272), (11, 0.17167790065724606), (15, 0.11615140537444446)]
https://www.gov.uk/government/collections/alternative-provision-academies,[(12, 0.54916354329969974), (14, 0.14549794376084854), (4, 0.10725577566313174)]
https://www.gov.uk/government/collections/alternative-provision-free-school-funding-agreements,[(18, 0.39819317424517847), (12, 0.38578390916019528), (11, 0.15290795010788025)]
https://www.gov.uk/government/collections/apprenticeship-changes,[(13, 0.50638293553377145), (11, 0.17701598825312151), (2, 0.16657675937000935)]
https://www.gov.uk/government/collections/apprenticeship-grant-for-employers-of-16-to-24-year-olds,[(11, 0.33843702530648045), (12, 0.20227374165307757), (7, 0.17376556133904605)]
https://www.gov.uk/government/collections/apprenticeship-vacancies,[(13, 0.54445706368025137), (11, 0.25566673675456597), (14, 0.069678614699904912)]
https://www.gov.uk/government/collections/apprenticeships-resources-for-teachers-and-advisers,[(13, 0.3648851248831862), (7, 0.25787411328759335), (4, 0.13137164835603699)]
https://www.gov.uk/government/collections/arts-media-and-publishing-apprenticeships,[(13, 0.86514367585312402), (11, 0.093947233019121348)]
https://www.gov.uk/government/collections/awarding-of-gcses-as-and-a-levels-information-for-summer-2015,[(1, 0.58030719862987779), (19, 0.35540708663954856)]
https://www.gov.uk/government/collections/bailey-review,[(2, 0.36573626398992781), (3, 0.20127704868131818), (11, 0.14602210370909202)]
https://www.gov.uk/government/collections/business-administration-and-law-apprenticeships,[(13, 0.82133496852656229), (11, 0.14652217376847759)]
https://www.gov.uk/government/collections/buying-for-schools,[(12, 0.38702983401437768), (4, 0.24703861899402954), (3, 0.2375577796746382)]
https://www.gov.uk/government/collections/charters,[(15, 0.48150287171586492), (2, 0.25893901446190293), (11, 0.22092174951655877)]
https://www.gov.uk/government/collections/child-abduction,[(14, 0.70666949548282587), (15, 0.25047336105616214)]
https://www.gov.uk/government/collections/child-poverty-training-materials,[(15, 0.42438964748384744), (11, 0.14820464442666953), (5, 0.14734717189676583)]
https://www.gov.uk/government/collections/childcare-affordability-pilots,[(19, 0.43222799098240366), (8, 0.21491376060595804), (7, 0.18726270353426863)]
https://www.gov.uk/government/collections/childcare-and-early-years-providers-survey,[(8, 0.52639601997099317), (19, 0.45860397985794676)]
https://www.gov.uk/government/collections/childcare-bill,[(8, 0.52144852577737477), (3, 0.33675338397148502), (2, 0.082862348805526981)]
https://www.gov.uk/government/collections/childhood-neglect-training-resources,[(15, 0.60019364724594193), (16, 0.23056048952002284), (11, 0.11612086255236566)]
https://www.gov.uk/government/collections/children-in-care-and-adoption-performance-tables,[(15, 0.62378492277071651), (19, 0.35371507703364818)]
https://www.gov.uk/government/collections/childrens-social-care-statistics,[(15, 0.67398915861638287), (19, 0.156956634719291), (3, 0.1362464207303366)]
https://www.gov.uk/government/collections/community-learning-government-funding,[(7, 0.41803446156226659), (11, 0.19382673787576088), (4, 0.13750308682547838)]
https://www.gov.uk/government/collections/construction-planning-and-the-built-environment-apprenticeships,[(13, 0.86516762243489143), (11, 0.09392328643738905)]
https://www.gov.uk/government/collections/convert-to-an-academy-documents-for-schools,[(12, 0.63172383482790051), (4, 0.12903499329711318), (19, 0.09138280119721684)]
https://www.gov.uk/government/collections/david-h-hargreaves-thinkpieces-on-the-self-improving-school-system,[(17, 0.95411857993055538), (12, 0.032245056060833457)]
https://www.gov.uk/government/collections/departmental-advice-schools,[(3, 0.42480024829511498), (18, 0.17210949065842426), (7, 0.13622837801885856)]
https://www.gov.uk/government/collections/doncaster-childrens-social-care-directions-for-improvement,[(15, 0.54594712277758151), (3, 0.29410050436072982), (10, 0.10121320673172539)]
https://www.gov.uk/government/collections/early-learning-and-childcare-guidance-for-early-years-providers,[(8, 0.67841416818913303), (9, 0.22158583063400963)]
https://www.gov.uk/government/collections/early-years-and-childcare-inspections-resources-for-inspectors-and-other-organisations,[(3, 0.50000635468335752), (8, 0.45713650235536457)]
https://www.gov.uk/government/collections/early-years-census,[(19, 0.72939007325325511), (8, 0.24022057651226522), (3, 0.018417519131498652)]
https://www.gov.uk/government/collections/early-years-foundation-stage-profile-return,[(19, 0.80279939473044259), (8, 0.18595060520169579)]
https://www.gov.uk/government/collections/education-and-training-apprenticeships,[(11, 0.77369310216216569), (13, 0.16202118221248174)]
https://www.gov.uk/government/collections/engineering-and-manufacturing-technologies-apprenticeships,[(13, 0.85419548288578084), (11, 0.10294737413674869)]
https://www.gov.uk/government/collections/entry-level-qualifications-requirements,[(1, 0.92767808051846745), (19, 0.040179062218155627)]
https://www.gov.uk/government/collections/evaluation-of-childrens-centres-in-england-ecce,[(19, 0.32241404634652471), (8, 0.30775914383177255), (15, 0.22705190838766942)]
https://www.gov.uk/government/collections/fe-choices-community-learning-survey-2013-to-2014,[(7, 0.5187681284038449), (11, 0.43123187135979302)]
https://www.gov.uk/government/collections/fe-choices-information-for-providers,[(7, 0.42200472188712856), (19, 0.35615771577585342), (11, 0.19667000388600042)]
https://www.gov.uk/government/collections/fe-choices-national-reporting-employer-satisfaction-survey,[(7, 0.85061718615046567), (11, 0.10652567053330542)]
https://www.gov.uk/government/collections/fe-data-library,[(19, 0.50652794253435163), (11, 0.22672637182838271), (7, 0.2246237277881703)]
https://www.gov.uk/government/collections/free-school-applications,[(12, 0.63049170898237361), (3, 0.2219908642394568), (9, 0.098825306817834482)]
https://www.gov.uk/government/collections/funding-allocations-and-performance-management-for-providers,[(11, 0.51859613624940881), (4, 0.37505709831453898), (19, 0.062739789539330126)]
https://www.gov.uk/government/collections/funding-education-for-16-to-19-year-olds,[(4, 0.62512514784816597), (7, 0.15547528746698736), (1, 0.11421582604731059)]
https://www.gov.uk/government/collections/further-education,[(19, 0.59493881790391578), (11, 0.30800574847838502), (14, 0.071297857421329686)]
https://www.gov.uk/government/collections/further-education-and-skills-inspection-outcomes,[(3, 0.60385375229528671), (19, 0.18162984269293436), (7, 0.11328516033980945)]
https://www.gov.uk/government/collections/further-education-and-skills-official-statistics,[(19, 0.67299979242866048), (11, 0.29796794929819359)]
https://www.gov.uk/government/collections/further-education-fe-letters-to-chairs-of-fe-and-sixth-form-colleges,[(7, 0.61936268613719525), (4, 0.31446094367871497), (9, 0.055137409012487294)]
https://www.gov.uk/government/collections/further-education-for-benefit-claimants,[(7, 0.7068865694519163), (19, 0.28157496887768002)]
https://www.gov.uk/government/collections/future-of-education-inspection-launch-event-materials,[(17, 0.53103840832089177), (3, 0.22716614055875289), (2, 0.12526622738522902)]
https://www.gov.uk/government/collections/gcse-subject-content,[(1, 0.88501815580619303), (19, 0.089981843258756994)]
https://www.gov.uk/government/collections/gcses-9-to-1-requirements-and-guidance,[(1, 0.72775403073519895), (16, 0.13179755213910341), (5, 0.071409479026500799)]
https://www.gov.uk/government/collections/gcses-a-to-g-requirements-and-guidance,[(1, 0.83210041381474542), (5, 0.05472300829043665), (15, 0.042487558831734829)]
https://www.gov.uk/government/collections/guidance-for-foster-carers,[(15, 0.44142260853474197), (19, 0.18313484679004327), (13, 0.15977924198845048)]
https://www.gov.uk/government/collections/he-student-loans,[(0, 0.62291613083313413), (19, 0.35222332508960424), (7, 0.016444702397931044)]
https://www.gov.uk/government/collections/he-student-support,[(0, 0.45831122479569386), (19, 0.35392694157790966), (4, 0.18073704016758946)]
https://www.gov.uk/government/collections/health-and-safety-in-schools,[(3, 0.45927087208750683), (14, 0.33914062449577964), (18, 0.1688961952455984)]
https://www.gov.uk/government/collections/health-public-services-and-care-apprenticeships,[(13, 0.56427196729070062), (15, 0.2245410830165919), (11, 0.18187660461684019)]
https://www.gov.uk/government/collections/higher-education-and-research-bill,[(0, 0.88136975739042545), (11, 0.057991415437656929), (4, 0.041320645033386512)]
https://www.gov.uk/government/collections/higher-education-market-entry-guidance,[(0, 0.59450786492701946), (3, 0.35181491973650075), (6, 0.037639479234564205)]
https://www.gov.uk/government/collections/hmcis-monthly-commentaries,[(3, 0.73682949134682951), (17, 0.14642308456734862), (15, 0.096015716513216234)]
https://www.gov.uk/government/collections/homophobic-biphobic-and-transphobic-bullying-review,[(3, 0.35407469808674974), (2, 0.35355433198256786), (7, 0.13772190737302273)]
https://www.gov.uk/government/collections/how-to-access-school-to-school-support,[(17, 0.69600722619550082), (16, 0.19588761946032476), (19, 0.098554592385634909)]
https://www.gov.uk/government/collections/improving-teachers-skills-in-sen-and-disabilities,[(18, 0.39452869010526781), (7, 0.36076624291200954), (16, 0.14309486708820768)]
https://www.gov.uk/government/collections/individual-budgets-for-families-with-disabled-children,[(15, 0.48096286745426192), (4, 0.29666255510572553), (3, 0.10920699165068529)]
https://www.gov.uk/government/collections/information-and-communication-technology-ict-apprenticeships,[(13, 0.59734506440783375), (11, 0.21216359358479425), (16, 0.14049134163120655)]
https://www.gov.uk/government/collections/initial-teacher-education-inspections-and-outcomes,[(3, 0.37947049716920095), (16, 0.31036150620998526), (19, 0.26969180590180553)]
https://www.gov.uk/government/collections/initial-teacher-training,[(16, 0.79191695041003785), (3, 0.16759830058943695), (19, 0.030934187084727938)]
https://www.gov.uk/government/collections/inter-subject-comparability-research-documents,[(1, 0.39795641437844337), (2, 0.17457533501479391), (5, 0.15939137837392853)]
https://www.gov.uk/government/collections/joint-inspections-of-local-area-services,[(3, 0.67747797951976119), (15, 0.28386322104851142), (19, 0.023204253888964108)]
https://www.gov.uk/government/collections/key-stage-1-assessments-data-collection,[(19, 0.76217033766403264), (6, 0.22532966227922113)]
https://www.gov.uk/government/collections/key-stage-1-test-administration,[(6, 0.98895348824925688)]
https://www.gov.uk/government/collections/key-stage-2-ks2-testing-review,[(6, 0.70591290680116392), (3, 0.18083747649146173), (1, 0.061210228367661657)]
https://www.gov.uk/government/collections/key-stage-2-tests-administer-the-tests,[(6, 0.99049999989838822)]
https://www.gov.uk/government/collections/key-stage-2-tests-past-papers,[(6, 0.97072551539840901), (13, 0.020620638414241495)]
https://www.gov.uk/government/collections/language-learning,[(19, 0.46856710369602844), (1, 0.36813623652688299), (8, 0.13587730450187691)]
https://www.gov.uk/government/collections/learning-records-service,[(9, 0.68333333248500971), (14, 0.016666667029032817), (15, 0.016666666758153176)]
https://www.gov.uk/government/collections/leisure-travel-and-tourism-apprenticeships,[(13, 0.73336622690178799), (11, 0.20234805856431554)]
https://www.gov.uk/government/collections/letters-to-academies-about-poor-performance,[(12, 0.71115412833603131), (3, 0.11284052479277067), (4, 0.084898384218865267)]
https://www.gov.uk/government/collections/level-1-and-2-certificates-requirements,[(1, 0.90431316526146654), (19, 0.052829691715766854)]
https://www.gov.uk/government/collections/local-authority-child-poverty-innovation-pilot-laip,[(3, 0.37941034891068426), (7, 0.20967080940647073), (15, 0.15918202448376434)]
https://www.gov.uk/government/collections/local-service-budgets-for-2015-to-2016,[(4, 0.33392365511108812), (15, 0.18522437864563973), (2, 0.16441334591272688)]
https://www.gov.uk/government/collections/lrs-batch-toolkit-for-aos-and-lrbs,[(11, 0.63462005292822943), (19, 0.18439578422264813), (9, 0.16209527382818248)]
https://www.gov.uk/government/collections/maladministration-reports,[(6, 0.85202541590225123), (3, 0.10484558133562967), (15, 0.027091266714412698)]
https://www.gov.uk/government/collections/managing-behaviour-and-bullying-in-schools-case-studies,[(17, 0.80805163871216923), (3, 0.098797430072836881), (1, 0.060458622992113048)]
https://www.gov.uk/government/collections/mandatory-and-useful-timelines-information-for-schools,[(19, 0.36823089846653201), (4, 0.23732998322871682), (17, 0.20037719586449138)]
https://www.gov.uk/government/collections/munro-review,[(15, 0.47250888633813976), (2, 0.27775127634092539), (3, 0.22232048222001352)]
https://www.gov.uk/government/collections/national-careers-council,[(7, 0.45764626471843795), (15, 0.17592629748425478), (19, 0.1567611196088485)]
https://www.gov.uk/government/collections/national-curriculum,[(6, 0.5634785287493036), (18, 0.24539281266097307), (1, 0.18318473326420961)]
https://www.gov.uk/government/collections/national-curriculum-assessments-2016-sample-materials,[(6, 0.97072755088099683), (13, 0.020618602931178301)]
https://www.gov.uk/government/collections/national-curriculum-assessments-2016-teacher-assessment-exemplification,[(6, 0.51662388105106682), (3, 0.10137579491501741), (16, 0.098506377356313735)]
https://www.gov.uk/government/collections/national-curriculum-assessments-guidance-for-local-authorities,[(6, 0.68969019598686798), (19, 0.13977396539011155), (3, 0.13195814157088062)]
https://www.gov.uk/government/collections/national-curriculum-assessments-test-frameworks,[(6, 0.92305654597687581), (1, 0.034378344295301053), (19, 0.0216375532088336)]
https://www.gov.uk/government/collections/national-minimum-standards,[(15, 0.41729716360292407), (11, 0.37610710519145862), (7, 0.17728538589325768)]
https://www.gov.uk/government/collections/nutbrown-review,[(8, 0.49726826690170856), (3, 0.26185947211350563), (5, 0.11275001993558195)]
https://www.gov.uk/government/collections/official-statistics-releases,[(0, 0.5209667000936421), (19, 0.44799881688894877)]
https://www.gov.uk/government/collections/ofquals-reliability-research,[(1, 0.39398260505162314), (19, 0.25638681001075797), (6, 0.23804119190526121)]
https://www.gov.uk/government/collections/ofquals-research-on-the-validity-of-qualifications,[(1, 0.42233528537603404), (19, 0.21913315496069627), (6, 0.19468220501601988)]
https://www.gov.uk/government/collections/ofsted-annual-report-201213,[(3, 0.88715701688308501), (17, 0.065474561846370613)]
https://www.gov.uk/government/collections/ofsted-annual-report-201314,[(3, 0.7589229748245323), (7, 0.12708667674856905), (17, 0.062228784028644311)]
https://www.gov.uk/government/collections/ofsted-annual-report-201415,[(3, 0.75475562576281308), (19, 0.12335155559552798), (17, 0.061376601312596674)]
https://www.gov.uk/government/collections/ofsted-annual-reports,[(3, 0.71355046197233241), (8, 0.13063137495940999), (15, 0.11787983282982266)]
https://www.gov.uk/government/collections/ofsted-early-years-survey-reports,[(3, 0.60020602983360039), (8, 0.12975673311411168), (1, 0.12375807624035443)]
https://www.gov.uk/government/collections/ofsted-examples-of-good-practice-in-adult-literacy-numeracy-and-esol-teaching,[(7, 0.36847478529343691), (1, 0.16660802302277591), (3, 0.12964143089336835)]
https://www.gov.uk/government/collections/ofsted-examples-of-good-practice-in-early-years,[(8, 0.68610736444289955), (1, 0.13205206506845335), (3, 0.073088710925650613)]
https://www.gov.uk/government/collections/ofsted-examples-of-good-practice-in-further-education-and-skills,[(7, 0.36842539182865386), (1, 0.16660046293530748), (3, 0.12962641857477963)]
https://www.gov.uk/government/collections/ofsted-examples-of-good-practice-in-hair-and-beauty-hospitality-and-catering-training,[(17, 0.33063504987441183), (1, 0.22268317376814112), (18, 0.16470468188767465)]
https://www.gov.uk/government/collections/ofsted-examples-of-good-practice-in-initial-teacher-education,[(8, 0.35389388496713159), (3, 0.31540897554394032), (16, 0.29528047257545093)]
https://www.gov.uk/government/collections/ofsted-freedom-of-information-request-datasets,[(19, 0.31605898162770923), (4, 0.21127128607856596), (3, 0.20503887258271145)]
https://www.gov.uk/government/collections/ofsted-inspections-of-adoption-support-agencies,[(3, 0.55250180986833852), (15, 0.26120403749309967), (11, 0.1362941524799107)]
https://www.gov.uk/government/collections/ofsted-inspections-of-boarding-and-residential-provision-in-schools,[(3, 0.93666666642174667)]
https://www.gov.uk/government/collections/ofsted-inspections-of-childminder-agencies,[(3, 0.60854122997243876), (11, 0.17165730281470409), (8, 0.09529876167673372)]
https://www.gov.uk/government/collections/ofsted-inspections-of-childrens-centres,[(3, 0.57954198861732831), (8, 0.36751683471817453)]
https://www.gov.uk/government/collections/ofsted-inspections-of-childrens-homes,[(3, 0.58881779793976408), (15, 0.35824102538357883)]
https://www.gov.uk/government/collections/ofsted-inspections-of-independent-fostering-agencies,[(3, 0.74745408203890473), (11, 0.19254591786105238)]
https://www.gov.uk/government/collections/ofsted-inspections-of-local-authority-arrangements-for-supporting-school-improvement,[(3, 0.96199999980032369)]
https://www.gov.uk/government/collections/ofsted-inspections-of-local-authority-childrens-services,[(3, 0.698893697542188), (15, 0.26145555941747073), (19, 0.025484076302981058)]
https://www.gov.uk/government/collections/ofsted-inspections-of-maintained-schools,[(3, 0.82060004076399962), (19, 0.053635478021788779), (7, 0.04639040251371003)]
https://www.gov.uk/government/collections/ofsted-inspections-of-registered-childcare-providers,[(3, 0.834728314406744), (8, 0.11233050888131582)]
https://www.gov.uk/government/collections/ofsted-inspections-of-residential-family-centres,[(3, 0.76701984483205965), (15, 0.17673015475582002)]
https://www.gov.uk/government/collections/ofsted-inspections-of-residential-holiday-schemes-for-disabled-children,[(3, 0.4903155850560551), (15, 0.29690709252585235), (14, 0.17582080041087933)]
https://www.gov.uk/government/collections/ofsted-inspections-of-residential-special-schools,[(3, 0.65997195560606747), (18, 0.29002804426578827)]
