url,text
https://www.gov.uk/government/news/careers-guidance-in-schools-not-working-well-enough,Careers guidance in schools not working well enough A report published by Ofsted finds that the arrangements for careers guidance in schools are not working well enough.
https://www.gov.uk/government/publications/careers-guidance-in-schools-going-in-the-right-direction,Careers guidance in schools: going in the right direction? Ofsted survey report looking at the standards of career guidance provision in secondary schools and academies.
https://www.gov.uk/government/publications/careers-guidance-for-young-people-in-schools,Careers guidance provision for young people in schools
https://www.gov.uk/government/publications/careers-guidance-provision-for-young-people-in-schools,Careers guidance provision for young people in schools Statutory guidance for schools on providing careers guidance and inspiration.
https://www.gov.uk/government/publications/careers-guidance-advice-for-schools,Careers guidance: advice for schools Departmental advice to help schools understand their duties in relation to the careers guidance they give to students.
https://www.gov.uk/government/news/celebrating-pride-in-london,Celebrating Pride in London Government launches new website to tackle online abuse of women and LGB&T people.
https://www.gov.uk/government/consultations/changes-to-the-school-admissions-code,Changes to the school admissions code We are seeking views on proposals to revise the current school admissions code.
https://www.gov.uk/government/consultations/changes-to-the-system-of-school-organisation,Changes to the system of school organisation DfE proposals to amend the existing legislative and policy requirements for making significant changes to schools and academies.
https://www.gov.uk/government/publications/charging-for-school-activities,Charging for school activities Departmental advice to help schools set out their policies on charging and remission for school activities and visits.
https://www.gov.uk/government/publications/charities-and-charity-trustees-school-governors,"Charities and charity trustees: school governors What governors of foundation, voluntary aided, voluntary controlled and academy schools need to know about being charity trustees."
https://www.gov.uk/school-performance-tables,"Check school performance tables Get statistics for schools in England, and compare information about performance, pupils, finance, staffing and Ofsted reports - performance tables, league tables"
https://www.gov.uk/government/news/chief-inspector-raises-the-stakes-for-school-governance,Chief inspector raises the stakes for school governance The School Data Dashboard will provide a simple overview of how effectively a school is performing
https://www.gov.uk/government/news/chief-schools-adjudicator-for-england-annual-report,Chief Schools Adjudicator for England: annual report Office of the Schools Adjudicator (OSA) annual report for September 2014 to August 2015.
https://www.gov.uk/government/publications/children-missing-education,Children missing education Statutory guidance for local authorities and advice for other groups on helping children who are missing education get back into it.
https://www.gov.uk/government/publications/cloud-software-services-and-the-data-protection-act,Cloud software services and the Data Protection Act Departmental advice on data protection for schools considering cloud software services.
https://www.gov.uk/government/collections/co-ordinated-admissions,Co-ordinated admissions
https://www.gov.uk/government/publications/co-ordinated-admissions-2012-specifications-series-8-files,"Co-ordinated admissions 2012: specifications - series 8 files Documents and files for the electronic transfer of 2012 co-ordinated admissions data, primarily for use by software suppliers."
https://www.gov.uk/government/publications/co-ordinated-admissions-2013-specifications-series-9-files,"Co-ordinated admissions 2013: specifications - series 9 files Documents and files for the electronic transfer of 2013 co-ordinated admissions data, primarily for use by software suppliers."
https://www.gov.uk/government/publications/co-ordinated-admissions-2014-series-10-files,Co-ordinated admissions 2014: series 10 files
https://www.gov.uk/government/publications/co-ordinated-admissions-2015-series-11-files,Co-ordinated admissions 2015: series 11 files
https://www.gov.uk/government/publications/co-ordinated-admissions-2016-series-12-files,Co-ordinated admissions 2016: series 12 files
https://www.gov.uk/government/publications/co-ordinated-admissions-2017-series-13-files,Co-ordinated admissions 2017: series 13 files
https://www.gov.uk/government/publications/collective-worship-in-schools,Collective worship in schools Departmental advice for maintained schools on providing a daily act of collective worship.
https://www.gov.uk/government/speeches/connecting-employers-to-schools-and-young-people-to-careers,"Connecting employers to schools, and young people to careers Sam Gyimah on the importance of businesses getting involved in school careers services, at the launch of the Enterprise Adviser programme."
https://www.gov.uk/government/publications/constitution-of-governing-bodies-of-maintained-schools,Constitution of governing bodies of maintained schools Statutory guidance setting out the arrangements for the constitution of school governing bodies.
https://www.gov.uk/government/news/consultation-on-promoting-british-values-in-school,Consultation on promoting British values in school Announcing the launch of a consultation on strengthening powers to intervene in schools failing to promote British values.
https://www.gov.uk/government/publications/copyright-licensing-for-maintained-schools,Copyright licensing for maintained schools
https://www.gov.uk/government/publications/good-practice-resource-creating-a-school-community-that-celebrates-diversity,Creating a school community that celebrates diversity Good practice resource - the use of age-appropriate literature and related activities to promote tolerance and respect.
https://www.gov.uk/government/publications/cuckoo-hall-academies-trust-letter-from-martin-post,Cuckoo Hall Academies Trust: letter from Martin Post A letter from Martin Post sent to the chair of governors at the Cuckoo Hall Academies Trust.
https://www.gov.uk/government/publications/data-protection-and-privacy-privacy-notices,"Data protection: privacy notice model documents Suggested privacy notices for schools and local authorities to issue to staff, parents and pupils about the collection of data."
https://www.gov.uk/government/publications/dealing-with-issues-relating-to-parental-responsibility,Dealing with issues relating to parental responsibility Guidance for local authorities and schools dealing with adults who have legal rights and responsibilities for children at their school.
https://www.gov.uk/government/publications/denmark-road-high-school-for-girls-early-leaving-sixth-formers,Denmark Road High School for Girls: early-leaving sixth-formers DfE response to an FOI request for data on students that have left the sixth form without completing the 2 years.
https://www.gov.uk/government/news/department-for-education-and-wwe-urge-pupils-to-banish-bullying,Department for Education and WWE urge pupils to banish bullying London academy hosts special assembly ahead of Anti-Bullying Week.
https://www.gov.uk/government/news/deputy-prime-minister-launches-free-school-meals,"Deputy Prime Minister launches free school meals From today (2 September 2014), every single child in the first 3 years of school will be eligible for a free school lunch. "
https://www.gov.uk/government/news/disruptive-children-new-rules-restore-headteachers-power-to-exclude,Disruptive children: new rules restore headteachers’ power to exclude Information about new rules to prevent excluded children returning to school against the headteachers wishes.
https://www.gov.uk/government/publications/driving-school-minibuses-advice-for-schools-and-local-authorities,Driving school minibuses advice: schools and local authorities Advice on when a school employee with a car driving licence may drive a minibus and when a section 19 permit might be required.
https://www.gov.uk/government/publications/ebola-advice-and-risk-assessment-for-educational-childcare-and-young-persons-settings,"Ebola: advice and risk assessment for educational, childcare and young persons’ settings Guidelines for schools, nurseries, childcare and young persons’ settings on how to assess unwell children for Ebola virus disease."
https://www.gov.uk/government/news/education-bill-focuses-on-ofsted-and-ofqual-to-raise-standards,"Education Bill focuses on Ofsted and Ofqual to raise standards The Education Bill, which will help teachers raise standards with new powers to root out poor behaviour and underperformance, is published."
https://www.gov.uk/government/news/education-bill-gives-secretary-of-state-new-powers-to-intervene-in-underperforming-schools,"Education Bill gives Secretary of State new powers to intervene in underperforming schools Measures proposed to root out bad behaviour, tackle underperformance and improve accountability of schools."
https://www.gov.uk/government/publications/educational-attainment-in-rural-areas,Educational attainment in rural areas This project assessed whether there are true differences in educational attainment at key stages 3 and 4 between rural and urban areas.
https://www.gov.uk/government/publications/efa-information-exchange,"EFA Information Exchange Information about the EFA Information Exchange, including how to access the system and request support."
https://www.gov.uk/government/publications/efa-information-exchange,"EFA Information Exchange Information about the EFA Information Exchange, including how to access the system and request support."
https://www.gov.uk/government/publications/effective-religious-education-and-interfaith-dialogue,Effective religious education and interfaith dialogue Ofsted good practice example showing how a scheme arranged for sixth-form students to visits schools supports religious education.
https://www.gov.uk/government/speeches/elizabeth-truss-speaks-about-delivering-world-class-schools,Elizabeth Truss speaks about delivering world-class schools Education Minister Elizabeth Truss speaks to The Spectator’s schools conference.
https://www.gov.uk/government/publications/emergency-asthma-inhalers-for-use-in-schools,Emergency asthma inhalers for use in schools Guidance for schools in England on using emergency inhalers.
https://www.gov.uk/government/publications/employing-agency-supply-teachers,"Employing agency supply teachers Departmental advice on the Agency Workers Regulations 2010, covering the employment of supply teachers from agencies."
https://www.gov.uk/government/publications/encouraging-girls-into-stem-related-careers,Encouraging girls into STEM-related careers This Ofsted good practice example shows how the school encourages girls to pursue non-stereotypical careers as those in STEM-related areas.
https://www.gov.uk/government/publications/encouraging-students-to-think-critically-about-religion-and-ethics,Encouraging students to think critically about religion and ethics Ofsted good practice example showing how Haslingden High encourages students to think critically about religion and ethics.
https://www.gov.uk/government/publications/engaging-students-in-religious-education,Engaging students in religious education Ofsted good practice example showing how Broughton Business and Enterprise College actively involves students in religious education.
https://www.gov.uk/government/publications/ensuring-good-behaviour-in-schools,Ensuring good behaviour in schools
https://www.gov.uk/government/publications/ensuring-good-behaviour-in-schools-summary,Ensuring good behaviour in schools: summary This document summarises the legal powers and duties that govern behaviour and attendance in school and explains how they apply to all.
https://www.gov.uk/government/publications/equality-act-2010-advice-for-schools,Equality Act 2010: advice for schools Departmental advice to help schools understand how the Equality Act affects them and how to fulfil their duties under the act.
https://www.gov.uk/guidance/exams-administration-information-for-exam-centres,Exams administration: information for exam centres What exam centres should do when planning and running exams.
https://www.gov.uk/government/publications/extended-rights-to-free-school-travel,Extended rights to free school travel
https://www.gov.uk/government/news/failure-of-leadership-in-tackling-poor-behaviour-costing-pupils,Failure of leadership in tackling poor behaviour costing pupils Low-level disruptive behaviour in classrooms across the country is impeding children’s learning and damaging their life chances.
https://www.gov.uk/government/publications/fair-access-protocols-in-school-admissions,Fair access protocols in school admissions Departmental advice setting out the principles by which children without a school place are found one as quickly as possible.
https://www.gov.uk/government/publications/families-of-schools-2011-black-country-secondary-schools,Families of schools 2011: Black Country secondary schools This 4th edition for secondary schools in the Black Country aims to help schools see how others with similar intakes serve their pupils.
https://www.gov.uk/government/publications/families-of-schools-2011-greater-manchester-secondary-schools,Families of schools 2011: Greater Manchester secondary schools This 4th edition for Greater Manchester secondary schools aims to help those schools see how others with similar intakes serve their pupils.
https://www.gov.uk/government/publications/families-of-schools-2011-london-primary-schools,Families of schools 2011: London primary schools This 4th edition for London primary schools aims to help those schools see how others with similar intakes serve their pupils.
https://www.gov.uk/government/speeches/festival-of-education-wellington-college,Festival of education: Wellington College Her Majestys Chief Inspector Sir Michael Wilshaws speech about teacher recruitment and training.
https://www.gov.uk/government/news/fewer-pupils-regularly-missing-class-than-ever-before,Fewer pupils regularly missing class than ever before Figures for school attendance break records across the board.
https://www.gov.uk/government/publications/first-aid-in-schools,First aid in schools Departmental advice on first aid provision.
https://www.gov.uk/government/news/five-things-you-need-to-know-about-changes-to-primary-assessment,Five things you need to know about changes to primary assessment An overview of upcoming changes being made to primary assessment.
https://www.gov.uk/government/publications/food-and-academies-a-qualitative-study,Food and academies: a qualitative study This report looks at the attitudes and practices of secondary academies in relation to food and drink provision.
https://www.gov.uk/government/publications/extended-rights-to-free-school-travel--2,Free school travel: funding allocations
https://www.gov.uk/guidance/future-scholar-awards-scheme-nominate-outstanding-pupils,Future Scholar Awards scheme: nominate outstanding pupils
https://www.gov.uk/government/publications/girls-career-aspirations,Girls career aspirations Ofsted survey report evaluating the extent to which careers education raises aspirations and informs the choices of careers by young women.
https://www.gov.uk/government/publications/golden-hillock-school-letter-from-lord-nash,"Golden Hillock School: letter from Lord Nash Lord Nash, Parliamentary Under Secretary of State for Schools, wrote to the Park View Educational Trust about Golden Hillock School."
https://www.gov.uk/government/publications/good-behaviour-in-schools-checklist-for-teachers,Good behaviour in schools: checklist for teachers Information for headteachers and school staff on the basics of classroom management.
https://www.gov.uk/government/news/gove-gives-green-light-to-teachers-to-use-tough-sanctions-to-tackle-bad-behaviour,Gove gives green light to teachers to use tough sanctions to tackle bad behaviour Updated behaviour guidelines sent to schools.
https://www.gov.uk/government/publications/governance-handbook,Governance handbook Departmental advice outlining the roles and duties of school governors and academy trusts.
https://www.gov.uk/government/news/government-announces-child-benefit-deductions-in-tougher-approach-to-truancy,"Government announces Child Benefit deductions in tougher approach to truancy Government announces its intention to introduce tougher measures to address truancy, including deducting the cost of unpaid penalty notices from Child Benefit. "
https://www.gov.uk/government/news/government-backs-teachers-against-online-abuse,Government backs teachers against online abuse Government publishes guidance to support teachers against cyberbullying.
https://www.gov.uk/government/news/government-publishes-destination-data-for-the-first-time,"Government publishes destination data for the first time Details of new data on how many students progressed to further or higher education or training for each school, college and local authority in England."
https://www.gov.uk/government/publications/government-response-to-the-consultation-on-draft-advice-on-protection-of-biometric-information-of-children-in-schools,Government response to the consultation on draft advice on protection of biometric information of children in schools This document presents the questions and a summary of responses from the consultation.
https://www.gov.uk/government/publications/governors-handbook,Governors handbook
https://www.gov.uk/government/publications/governors-handbook--2,Governors handbook
https://www.gov.uk/government/news/guidance-on-promoting-british-values-in-schools-published,"Guidance on promoting British values in schools published Strengthened guidance on improving the spiritual, moral, social and cultural development of pupils."
https://www.gov.uk/government/news/have-your-say-on-measures-to-transform-failing-schools,Have your say on measures to transform failing schools We’re launching a consultation on proposals to allow the government to intervene quickly in failing schools.
https://www.gov.uk/health-safety-school-children,Health and safety for school children Schools are responsible for your childs safety while theyre at school or on a school trip
https://www.gov.uk/government/collections/health-and-safety-in-schools,Health and safety in schools The Department for Educations advice and information on health and safety.
https://www.gov.uk/help-home-school-transport,Help with home to school transport Find out if your child is eligible for help with the cost of home to school transport
https://www.gov.uk/help-school-clothing-costs,"Help with school clothing costs Financial help to pay for your childs school clothing - school uniform, games kit"
https://www.gov.uk/government/publications/helping-young-people-who-display-sexually-harmful-behaviour,Helping young people who display sexually harmful behaviour Ofsted good practice example showing how a secure care centre helps young people who display sexually harmful behaviour.
https://www.gov.uk/government/publications/high-quality-relationships-and-sex-education-cale-green-primary,High quality relationships and sex education: Cale Green Primary Ofsted good practice example showing how Cale Green Primary School involves families in high quality relationships and sex education.
https://www.gov.uk/government/speeches/hmcis-monthly-commentary-november-2015,HMCIs monthly commentary: November 2015 In his second monthly commentary Sir Michael Wilshaw looks at the role that governance plays in an increasingly autonomous education system.
https://www.gov.uk/government/publications/home-to-school-travel-and-transport,Home to school travel and transport
https://www.gov.uk/government/consultations/home-to-school-travel-and-transport-guidance,Home to school travel and transport guidance We are seeking views on our plans to introduce new guidance about travel and transport to reflect school system changes since 2010.
https://www.gov.uk/government/publications/home-school-agreements,Home-school agreements
https://www.gov.uk/government/publications/home-to-school-travel-and-transport-guidance,"Home-to-school travel and transport Statutory guidance for local authorities on sustainable school travel, and school travel arrangements for children and young people."
https://www.gov.uk/government/news/homophobic-bullying-in-schools-project-gets-underway,Homophobic Bullying in Schools project gets underway The National Centre for Social Research awarded contract for first phase of project.
https://www.gov.uk/government/publications/homophobic-biphobic-and-transphobic-bullying-analytical-report,"Homophobic, biphobic and transphobic bullying: analytical report This report provides findings from research on how best to tackle homophobic, biphobic and transphobic (HBT) bullying in schools."
https://www.gov.uk/government/publications/homophobic-biphobic-and-transphobic-bullying-evidence-review,"Homophobic, biphobic and transphobic bullying: evidence review This report provides a review of evidence about what works in preventing homophobic, biphobic and transphobic (HBT) bullying in schools."
https://www.gov.uk/government/publications/improving-attendance-and-punctuality,"How to improve school attendance and punctuality Strategies, approaches and lessons learned from London colleges."
https://www.gov.uk/government/news/hundreds-of-coasting-schools-to-be-transformed,Hundreds of ‘coasting’ schools to be transformed Government sets out the definition of a coasting school.
https://www.gov.uk/government/news/hundreds-of-schools-sign-up-for-first-ever-national-safety-tool,Hundreds of schools sign up for first ever national safety tool The government has launched a new online tool for schools to give parents advice and tips on preparing their children for adult life.
https://www.gov.uk/government/case-studies/identifying-bullying-in-schools,Identifying bullying in schools How Saint Benedict Academy identifies bullying through anonymous email reports.
https://www.gov.uk/government/consultations/identifying-children-who-are-missing-education,Identifying children who are missing education Were seeking views on plans to require schools to report when they add or remove a pupil’s name from their pupil admissions register.
https://www.gov.uk/government/news/impact-of-smartphones-on-behaviour-in-lessons-to-be-reviewed,Impact of smartphones on behaviour in lessons to be reviewed Schools Minister Nick Gibb announces Tom Bennett will review wider behaviour issues including smartphones in lessons.
https://www.gov.uk/government/publications/improving-attendance-at-school,Improving attendance at school This publication presents the governments expert adviser on behaviours findings and makes recommendations for reducing truancy.
https://www.gov.uk/government/news/improving-food-in-hospitals-and-schools,Improving food in hospitals and schools Government publishes a response to Sustain’s school and hospital food campaign.
https://www.gov.uk/government/publications/improving-governance-a-training-resource-for-schools,"Improving governance - a training resource for schools A powerpoint training resource for schools, from ofsted."
https://www.gov.uk/government/news/improving-school-food,Improving school food Announcement that the co-founders of the LEON restaurant chain are to build an action plan for school food.
https://www.gov.uk/government/consultations/intervening-in-failing-underperforming-and-coasting-schools,"Intervening in failing, underperforming and coasting schools We are seeking views on the government’s proposals to address underperformance in local-authority-maintained schools. "
https://www.gov.uk/government/publications/investigating-the-use-of-parental-responsibility-measures-for-school-attendance-and-behaviour-final-report,Investigating the use of parental responsibility measures for school attendance and behaviour: final report Findings from a review of usage of the 4 main parental responsibility measures and corresponding national patterns of attendance/exclusions.
https://www.gov.uk/government/publications/irp-and-first-tier-tribunal-exclusion-appeals-systems,IRP and first-tier tribunal exclusion appeals systems Research study on the experience of parents and schools involved in independent review panel (IRPs) and the first-tier tribunal SEND.
https://www.gov.uk/government/publications/learning-about-healthy-relationships-abuse-and-consent,"Learning about healthy relationships, abuse and consent This Ofsted good practice example shows how girls learn to develop high self-esteem and skills to negotiate healthy, happy relationships."
https://www.gov.uk/government/publications/leave-of-absence-children-missing-school-during-term-time,Leave of absence: children missing school during term time Information about the numbers of children missing from school during term time.
https://www.gov.uk/government/publications/letter-from-nick-gibb-on-secondary-school-performance-tables,"Letter from Nick Gibb on secondary school performance tables Following last weeks publication of the secondary school performance tables the Schools Minister, Nick Gibb, has written to 100 headteachers to offer his congratulations on their results."
https://www.gov.uk/government/publications/letter-from-the-secretary-of-state-to-the-school-food-trust,Letter from the Secretary of State to the School Food Trust Letter from the Secretary of State to the School Food Trust outlining their priorities for 2011 to 2012.
https://www.gov.uk/government/publications/listening-to-and-involving-children-and-young-people,Listening to and involving children and young people Statutory guidance about listening to the pupil voice and involving pupils in decision making.
https://www.gov.uk/government/news/lord-hill-congratulates-winners-of-the-outstanding-school-governance-awards,Lord Hill congratulates winners of the Outstanding School Governance Awards Lord Hill congratulates the winners of the National Governors Associations annual Outstanding School Governance Awards.
https://www.gov.uk/government/speeches/lord-hill-to-the-national-governors-association-school-improvement-conference,Lord Hill to the National Governors Association school improvement conference The Parliamentary Under-Secretary of State for Schools speaks to the NGA about the principles that underpin the governments approach to school improvement.
https://www.gov.uk/government/speeches/lord-nash-addresses-the-national-governors-association-nga-conference,"Lord Nash addresses the National Governors Association (NGA) conference Lord Nash, Schools Minister, unveils extra support for governors."
https://www.gov.uk/government/consultations/maintained-school-governing-body-constitution-regulation-changes,Maintained school governing body constitution: regulation changes We are consulting on proposed amendments to the constitution of maintained school governing bodies.
https://www.gov.uk/government/collections/managing-behaviour-and-bullying-in-schools-case-studies,"Managing behaviour and bullying in schools case studies Case studies from schools showing good practice in dealing with bullying, disciplining poor behaviour and encouraging good behaviour"
https://www.gov.uk/government/case-studies/managing-bullying-in-schools,"Managing bullying in schools How Derby Moor Community Sports College talks to pupils about, identifies and deals with bullying."
https://www.gov.uk/government/publications/managing-high-risk-behaviours-in-adolescents,Managing high risk behaviours in adolescents Ofsted good practice example showing how Northumberland has risk management to safeguard adolescents at risk of harm from their behaviour.
https://www.gov.uk/government/news/mental-health-behaviour-guidance-to-be-issued-to-schools,Mental health behaviour guidance to be issued to schools New guidance helps teachers to identify bad behaviour from poor mental health.
https://www.gov.uk/government/publications/michael-gove-letter-to-jamie-oliver,Michael Gove letter to Jamie Oliver Letter from Michael Gove to Jamie Oliver about school food.
https://www.gov.uk/government/publications/michael-gove-moves-to-cap-excessive-pay,Michael Gove moves to cap excessive pay Details of Michael Goves letter to the STRB confirming that no headteacher is to earn more than the prime minister.
https://www.gov.uk/government/news/michael-gove-responds-to-chief-schools-adjudicator-report,Michael Gove responds to Chief Schools Adjudicator report The Education Secretary addresses a number of the issues raised in the annual report.
https://www.gov.uk/government/speeches/michael-gove-speaks-about-the-future-of-vocational-education,"Michael Gove speaks about the future of vocational education Michael Gove, Secretary of State for Education, speaks at McLaren about the future of vocational education."
https://www.gov.uk/government/speeches/michael-gove-an-education-system-which-works-for-every-child,"Michael Gove: an education system which works for every child The Secretary of State for Education speaks to the British Chambers of Commerce about vocational education, literacy and numeracy."
https://www.gov.uk/government/news/more-pupils-to-benefit-from-dux-awards-scheme-next-year,"More pupils to benefit from Dux awards scheme next year Details on the 2013 Dux awards scheme, which rewards top performance by pupils from maintained secondary schools."
https://www.gov.uk/government/publications/nansen-primary-school-letter-from-lord-nash-to-park-view-educational-trust,"Nansen Primary School: letter from Lord Nash to Park View Educational Trust Lord Nash, Parliamentary Under Secretary of State for Schools, wrote to the Park View Educational Trust about Nansen Primary School."
https://www.gov.uk/government/publications/nasuwt-and-nut-action-short-of-strike-action-in-schools,NASUWT and NUT action short of strike action in schools Departmental advice on industrial action taken by two teaching trade unions.
https://www.gov.uk/government/publications/national-pupil-database-requests-received,National pupil database: third-party requests Requests for data from the national pupil database (NPD) between April 2012 and December 2014.
https://www.gov.uk/government/news/new-admissions-code-a-fairer-and-simpler-system,"New admissions code: a fairer and simpler system Education Secretary Michael Gove MP today launched a consultation to make the school admissions process simpler, fairer and more transparent for all parents."
https://www.gov.uk/government/news/new-data-highlights-true-picture-of-school-absence,New data highlights true picture of school absence Information on absenteeism in schools.
https://www.gov.uk/government/news/new-fund-to-expand-cadet-units-in-state-schools,New fund to expand cadet units in state schools Government to kick-start the scheme with a boost of £1 million.
https://www.gov.uk/government/news/new-funding-for-military-ethos-projects,New funding for military ethos projects DfE grants £4.8 million to projects led by ex-armed forces personnel to tackle underachievement by disengaged pupils.
https://www.gov.uk/government/news/new-government-drive-to-improve-standards-of-school-governance,New government drive to improve standards of school governance Governors will need skills and experience to drive school improvement.
https://www.gov.uk/government/news/new-powers-for-schools-to-beat-the-takeaways,New powers for schools to beat the takeaways Schools will now be able to take on the takeaways with special meal deals to boost uptake of school lunches and tackle obesity.
https://www.gov.uk/government/news/new-powers-for-teachers-to-improve-discipline-in-schools,New powers for teachers to improve discipline in schools Education Secretary Michael Gove launches streamlined guidance clarifying powers for teachers to search students and use force.
https://www.gov.uk/government/news/new-reforms-to-raise-standards-and-improve-behaviour,New reforms to raise standards and improve behaviour Nicky Morgan announces new measures to ensure every child leaves school with world-class qualifications in crucial subjects.
https://www.gov.uk/government/news/new-school-food-standards,New school food standards Education Secretary Michael Gove announces a new set of standards for food served in schools.
https://www.gov.uk/government/news/new-school-uniform-guidance-published,New school uniform guidance published The Department for Education has published new guidance to help schools which may be developing or changing their pupil uniform policy.
https://www.gov.uk/government/news/new-survey-shows-school-behaviour-improvement-but-with-more-to-do,New survey shows school behaviour improvement but with more to do A new survey published today reveals that teachers are feeling more positive about the standard of pupils behaviour in schools.
https://www.gov.uk/government/speeches/nick-gibb-speech-to-stonewall,Nick Gibb speech to Stonewall Schools Minister Nick Gibbs speech to Stonewalls Education for All conference.
https://www.gov.uk/government/speeches/nicky-morgan-speaks-about-tackling-lgbt-bullying,"Nicky Morgan speaks about tackling LGBT bullying Education Secretary Nicky Morgan discusses the governments plans to end lesbian, gay, bisexual, and transgender (LGBT) bullying in schools."
https://www.gov.uk/government/speeches/nicky-morgan-speaks-about-the-importance-of-school-governance,Nicky Morgan speaks about the importance of school governance The Education Secretary addresses the National Governors’ Association (NGA) Summer Conference.
https://www.gov.uk/government/speeches/nicky-morgan-speaks-at-girlguiding-uks-survey-launch,Nicky Morgan speaks at Girlguiding UK’s survey launch The Secretary of State for Education explains how issues raised by the Girls Attitudes Survey are being addressed.
https://www.gov.uk/government/speeches/nicky-morgan-one-nation-education,Nicky Morgan: one nation education The Education Secretary speaks at Policy Exchange about the governments reforms to promote educational excellence everywhere.
https://www.gov.uk/government/publications/notice-of-intention-to-terminate-to-durham-free-school,Notice of intention to terminate to Durham Free School A notice of intention to terminate the funding agreement issued to the chair of governors in relation to Durham Free School by DfE.
https://www.gov.uk/government/publications/notice-of-termination-of-funding-agreement-to-durham-free-school,Notice of termination of funding agreement to Durham Free School A notice of termination of the funding agreement issued to the chair of governors in relation to Durham Free School by DfE.
https://www.gov.uk/government/news/number-of-pupils-regularly-missing-school-falls-to-lowest-level,"Number of pupils regularly missing school falls to lowest level New school attendance statistics show the number of persistent absentees is down by nearly 200,000 since 2010."
https://www.gov.uk/government/publications/objection-to-school-admission-arrangements,Objection to school admission arrangements Form required to object to the schools adjudicator regarding a schools admission arrangements.
